,student_id,name,class,study,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,claim_id,amount,risk_tier,holdout
13580,3390,"Davis, De'Ohndre",2,Business,3.204028138,0,1,6.919633932,1.0,1,0,0.0,1,0
13584,3391,"el-Ghani, Nizaar",5,Other,2.176442666,0,1,2.61045355,0.0,1,0,0.0,3,0
13588,3392,"Matthews, Luke",5,Business,3.33422409,0,0,0.0,1.0,0,0,0.0,3,0
13592,3393,"el-Baksh, Thaamir",2,Science,2.670161064,0,1,11.96987748,1.0,0,0,0.0,1,1
13596,3394,"el-Islam, Najeem",2,Science,1.483969463,0,1,3.241799553,1.0,1,0,0.0,1,0
13600,3395,"Cloud, Tyler",1,Other,0.411604626,0,0,0.0,0.0,1,0,0.0,1,0
13604,3396,"Garcia, Adrian",4,Business,2.374834569,0,1,4.290010597,1.0,1,0,0.0,3,1
13608,3397,"Brannon, Maalik",4,Business,3.316815938,0,0,0.0,0.0,0,0,0.0,3,0
13612,3398,"Vernon, Alexcia",2,Other,3.691396368,0,1,2.585153054,1.0,0,0,0.0,1,0
13616,3399,"Bair, Nicole",2,Science,3.311537336,0,0,0.0,0.0,0,0,0.0,1,0
13620,3400,"Wyatt, Nathaniel",3,Other,2.977836155,0,0,0.0,0.0,0,0,0.0,2,1
13624,3401,"Yang, Socheata",1,Business,2.685299138,0,0,0.0,0.0,1,0,0.0,1,0
13628,3402,"Baty, Kenneth",2,Business,1.986608762,0,1,11.23983028,0.0,1,0,0.0,1,1
13632,3403,"Hernandez, Aynadis",1,Humanities,2.613139508,0,0,0.0,1.0,1,0,0.0,1,0
13636,3404,"Chamblin, Joseph",1,Science,2.133755466,0,0,0.0,0.0,0,0,0.0,1,1
13640,3405,"al-Shah, Shaahida",3,Business,1.249246909,0,0,0.0,1.0,0,0,0.0,2,0
13644,3406,"Kirk, Romulo Daniel",3,Other,3.061826751,0,0,0.0,,1,0,0.0,2,0
13645,3407,"Martinez, Giovani",1,Business,2.865723392,0,0,0.0,0.0,1,629,1291.765789,1,0
13652,3408,"West, Jamie",2,Business,2.15086162,0,0,0.0,0.0,1,0,0.0,1,0
13656,3409,"Phillips, Samuel",1,Other,3.244986225,0,0,0.0,1.0,0,0,0.0,1,0
13660,3410,"Falsetto, Matthew",2,Business,2.724014175,0,0,0.0,0.0,1,0,0.0,1,1
13664,3411,"Mendez, Markeisha",3,Humanities,2.70525271,1,0,0.0,0.0,0,0,0.0,2,0
13668,3412,"el-Ebrahim, Haaritha",4,Science,3.057475408,0,1,0.755400563,1.0,1,0,0.0,3,0
13672,3413,"Didario, Charlotte",2,Other,2.698991708,0,1,1.477405757,0.0,1,0,0.0,1,0
13676,3414,"Salazar, Alexis",5,Other,0.743989813,0,0,0.0,0.0,1,0,0.0,3,0
13680,3415,"Baker, Connor",1,Other,0.640959342,0,1,3.731876567,1.0,1,0,0.0,1,0
13681,3416,"Lawrence, Devon",2,Humanities,1.080531626,0,1,6.127439381,0.0,1,630,339.1268598,1,0
13688,3417,"Prieto, Jakklen",2,Science,2.212922206,0,0,0.0,0.0,1,0,0.0,1,0
13692,3418,"Jones, Tsinnijinnie",1,Business,1.542781725,0,0,0.0,1.0,1,0,0.0,1,0
13696,3419,"el-Massoud, Suhaa",4,Science,2.057534529,0,1,1.15212642,0.0,1,0,0.0,3,0
13700,3420,"Ellis, Josie",4,Science,2.591258641,0,1,1.828744366,0.0,1,0,0.0,3,0
13704,3421,"Mcdonald, Jessica",1,Science,2.52798232,1,0,0.0,1.0,0,0,0.0,1,0
13708,3422,"Begay, Lathan",1,Science,2.139061338,1,1,4.310707629,0.0,1,0,0.0,1,0
13712,3423,"al-Safar, Ibrahim",2,Other,1.742402026,0,0,0.0,0.0,1,0,0.0,1,0
13716,3424,"Lee, Jaitaya",3,Business,3.004337125,0,0,0.0,0.0,1,0,0.0,2,0
13720,3425,"Webb, Cody",5,Business,3.846047296,0,0,0.0,1.0,0,0,0.0,3,0
13724,3426,"Pray, Abdi",3,Science,3.314617302,1,0,0.0,1.0,1,0,0.0,2,0
13728,3427,"el-Abdelrahman, Saafiyya",3,Humanities,1.845609281,1,0,0.0,1.0,1,0,0.0,2,0
13732,3428,"Trujillo, Estanislado",2,Business,2.843952664,0,0,0.0,0.0,1,0,0.0,1,0
13736,3429,"Fair, Bobby",4,Business,3.365003461,0,1,2.92440233,0.0,1,0,0.0,3,1
13740,3430,"el-Ramadan, Humaid",4,Humanities,3.664757381,0,0,0.0,0.0,1,0,0.0,3,0
13744,3431,"Ebat, Tian",4,Business,3.875536389,0,1,1.470989882,0.0,0,0,0.0,3,0
13748,3432,"Gutierrez, David",3,Science,3.096061443,0,0,0.0,,0,0,0.0,2,0
13752,3433,"Tucson, Noah",4,Humanities,1.479031182,0,0,0.0,0.0,0,0,0.0,3,1
13756,3434,"Baum, Jordan",5,Other,1.947775137,0,1,0.916835225,1.0,1,0,0.0,3,0
13760,3435,"el-Aboud, Ahlaam",2,Other,2.388802496,0,0,0.0,,1,0,0.0,1,0
13764,3436,"Cox, Carrie",4,Business,3.012420552,0,1,3.188691579,1.0,1,0,0.0,3,1
13768,3437,"Butler, Theresa",4,Business,3.100032326,0,1,2.398110157,1.0,1,0,0.0,3,1
13772,3438,"Yeon, Anthony",3,Science,2.716645165,0,0,0.0,0.0,0,0,0.0,2,1
13776,3439,"Lee, Cade",4,Humanities,2.314160582,1,0,0.0,0.0,0,0,0.0,3,0
13780,3440,"Avendano, Sofia",2,Science,2.218021104,0,1,6.416750542,,1,0,0.0,1,0
13784,3441,"al-Malak, Abdul Ghafoor",1,Science,2.644143442,0,0,0.0,0.0,0,0,0.0,1,0
13788,3442,"Carlton, Cheyenne",4,Science,1.466428425,0,1,0.576073681,0.0,1,0,0.0,3,1
13792,3443,"al-Amini, Mansoor",4,Humanities,2.226939275,0,1,6.320169523,1.0,1,0,0.0,3,0
13796,3444,"al-Yousif, Baahir",2,Science,3.189930073,0,0,0.0,1.0,1,0,0.0,1,1
13800,3445,"Edwards, Carly",3,Business,2.995347821,0,0,0.0,1.0,1,0,0.0,2,0
13804,3446,"Dean, Tyler",3,Humanities,0.782834492,0,0,0.0,,1,0,0.0,2,0
13808,3447,"Verdeyen, Anthony",3,Other,1.804315961,1,1,16.72455771,0.0,0,0,0.0,2,1
13812,3448,"Battugs, Hannah",1,Humanities,2.83090555,0,1,0.527083926,1.0,0,0,0.0,1,0
13816,3449,"Ronnebaum, Ashley",3,Other,2.002367019,0,1,1.430131646,1.0,1,0,0.0,2,1
13820,3450,"Hartman-Crowe, Tamber",1,Other,0.791470828,0,0,0.0,1.0,1,0,0.0,1,0
13824,3451,"Upchurch, Tyrie",4,Business,2.443615201,0,0,0.0,1.0,1,0,0.0,3,0
13828,3452,"Ogden, Dallas",5,Business,3.214125151,0,0,0.0,1.0,1,0,0.0,3,1
13832,3453,"Arguello, Nicole",1,Business,0.446799575,0,1,2.79572013,0.0,1,0,0.0,1,0
13836,3454,"Greening, Keun",2,Other,1.590223665,0,0,0.0,0.0,1,0,0.0,1,0
13837,3455,"Humphrey, Amanda",4,Science,1.578623507,1,1,1.969094293,1.0,1,635,4201.416548,3,0
13844,3456,"el-Younis, Miqdaam",2,Science,1.317046918,0,1,5.502975143,1.0,1,0,0.0,1,0
13848,3457,"Mortensen, Yubia",1,Science,2.288426653,0,1,1.1324233,1.0,1,0,0.0,1,0
13852,3458,"Thorpe, Elijah",2,Other,3.29722779,1,0,0.0,1.0,0,0,0.0,1,0
13856,3459,"Romero, Max",5,Science,1.563729812,0,0,0.0,1.0,1,0,0.0,3,0
13860,3460,"Wilson, Summer",4,Business,2.804362072,0,0,0.0,0.0,0,0,0.0,3,1
13864,3461,"Conner, Brandon",1,Business,0.652451436,1,0,0.0,1.0,0,0,0.0,1,0
13868,3462,"Nakai, Taylor",3,Business,3.430563474,0,0,0.0,0.0,1,0,0.0,2,0
13872,3463,"Han, John",1,Science,2.863092233,0,0,0.0,0.0,1,0,0.0,1,0
13876,3464,"Martinez-Wright, Paola",3,Other,2.393533998,0,0,0.0,0.0,0,0,0.0,2,0
13880,3465,"al-Ayoub, Hujja",3,Humanities,1.765370649,0,1,7.37408255,1.0,0,0,0.0,2,1
13884,3466,"Garcia, Ashley",3,Science,3.204525481,0,0,0.0,1.0,0,0,0.0,2,0
13888,3467,"Grimes, Joseph",2,Humanities,2.984430394,1,0,0.0,0.0,1,0,0.0,1,0
13892,3468,"al-Dajani, Yahya",1,Humanities,2.136264103,0,1,9.055596849,0.0,1,0,0.0,1,0
13896,3469,"Johnson, Kadeesha",3,Science,2.663625029,0,0,0.0,1.0,1,0,0.0,2,0
13900,3470,"Espinosa-Ramirez, Elena",1,Science,0.99800866,0,0,0.0,1.0,1,0,0.0,1,0
13904,3471,"Diaz Daughtry, Tiffany",5,Humanities,3.393789758,0,1,2.236622117,1.0,1,0,0.0,3,0
13905,3472,"Maddux, Samantha",2,Business,2.807925243,0,0,0.0,,0,638,309.5067263,1,0
13912,3473,"al-Hassen, Furqaan",2,Science,2.618951515,0,1,8.079316765,1.0,1,0,0.0,1,1
13916,3474,"el-Hanif, Hilmiyya",2,Humanities,3.33981301,1,0,0.0,1.0,0,0,0.0,1,0
13920,3475,"Woller, Kaitlyn",2,Other,1.381964338,0,0,0.0,0.0,1,0,0.0,1,0
13924,3476,"Hernandez, Jesus",3,Science,1.593652884,0,1,0.281287333,0.0,1,0,0.0,2,0
13928,3477,"Box, Janeah",1,Humanities,2.145894823,0,0,0.0,1.0,0,0,0.0,1,0
13932,3478,"Valles, Anthony",1,Science,0.602605339,0,1,5.541120644,1.0,1,0,0.0,1,1
13933,3479,"Nguyen, Megan",4,Humanities,2.233906693,0,0,0.0,1.0,1,639,94.35662319,3,1
13940,3480,"Bridgeforth, Anthony",4,Business,0.091722072,0,1,6.414243614,0.0,1,0,0.0,3,0
13944,3481,"al-Din, Sabreen",4,Other,1.193357396,0,0,0.0,1.0,1,0,0.0,3,1
13948,3482,"Tracy, Pieter",2,Business,2.06008798,0,0,0.0,0.0,1,0,0.0,1,0
13952,3483,"Willbanks, Rachel",4,Science,2.24850807,0,0,0.0,0.0,0,0,0.0,3,0
13956,3484,"Runyan, Rylee",4,Business,1.625842831,1,0,0.0,,1,0,0.0,3,0
13960,3485,"el-Badie, Zainab",4,Other,3.417690026,1,1,4.272861187,0.0,0,0,0.0,3,1
13964,3486,"Ackerman, Evan",4,Other,2.422581595,0,0,0.0,1.0,1,0,0.0,3,0
13965,3487,"al-Jalali, Amatullah",1,Business,3.926571492,0,0,0.0,,0,640,454.3037746,1,0
13972,3488,"Barajas, Brialle",5,Business,3.206985554,0,0,0.0,1.0,1,0,0.0,3,0
13976,3489,"Snider, Quinn",3,Humanities,1.588652537,0,0,0.0,0.0,1,0,0.0,2,0
13980,3490,"Sanderson, Jerricoe",2,Business,2.286879593,0,1,2.878354136,1.0,1,0,0.0,1,0
13984,3491,"Lor, Peter",2,Business,2.23836669,0,0,0.0,1.0,1,0,0.0,1,0
13988,3492,"al-Ismael, Sukaina",3,Science,2.660717433,0,0,0.0,0.0,1,0,0.0,2,1
13992,3493,"el-Hanif, Mumina",2,Humanities,2.244155328,1,1,0.751322063,0.0,1,0,0.0,1,0
13996,3494,"Fang, Ryoga",3,Science,0.994577137,0,1,2.892601963,0.0,0,0,0.0,2,0
13997,3495,"Felix, Calvin",3,Business,0.902825767,1,0,0.0,,1,641,1076.214501,2,0
13998,3495,"Felix, Calvin",3,Business,0.902825767,1,0,0.0,,1,642,688.2257249,2,0
14005,3496,"Leung, Yingying",2,Other,3.782341977,0,0,0.0,1.0,0,0,0.0,1,0
14009,3497,"Hoffmann, Hoc",1,Other,3.36515261,0,0,0.0,0.0,0,0,0.0,1,0
14013,3498,"Samora, Gabriella",3,Other,1.698594582,0,0,0.0,1.0,1,0,0.0,2,1
14017,3499,"Reza, Blanca",4,Humanities,0.884099817,0,1,6.235918983,1.0,0,0,0.0,3,0
14021,3500,"Miner, Zachery",3,Humanities,2.517271916,0,0,0.0,1.0,1,0,0.0,2,0
14025,3501,"Hendrickson, Brandon",5,Science,3.86747772,0,1,0.879576162,0.0,1,0,0.0,3,0
14029,3502,"Zacevich, Jasmine",3,Other,0.759686253,0,0,0.0,0.0,0,0,0.0,2,0
14033,3503,"Brown, Heather",3,Business,3.096669327,0,0,0.0,1.0,1,0,0.0,2,0
14037,3504,"Batara, Tyler",4,Science,1.0173269,1,0,0.0,1.0,1,0,0.0,3,0
14038,3505,"Richardson, Michael",1,Other,2.945949416,0,0,0.0,0.0,1,643,398.9356551,1,0
14045,3506,"Ali, Johnson",3,Business,2.437194079,0,1,0.251170751,0.0,0,0,0.0,2,0
14046,3507,"Cage, Cortney",4,Business,3.486146067,0,1,2.331918916,1.0,0,644,1272.176943,3,0
14053,3508,"Gurule, Destiny",1,Other,1.841070069,1,0,0.0,1.0,0,0,0.0,1,1
14054,3509,"Obi, Angel",3,Business,1.762569032,0,0,0.0,1.0,1,646,407.5069831,2,1
14061,3510,"Woody, Destiny",5,Other,1.90274128,0,1,0.654434227,0.0,0,0,0.0,3,0
14065,3511,"Steele, Olivia",1,Science,2.557688902,1,0,0.0,1.0,0,0,0.0,1,0
14069,3512,"el-Ghattas, Shaheer",1,Business,2.265361406,0,0,0.0,1.0,0,0,0.0,1,0
14073,3513,"Mejia, Marianne",3,Science,2.194985101,0,0,0.0,1.0,0,0,0.0,2,0
14077,3514,"Czarkowski, Travis",3,Humanities,0.911873322,0,0,0.0,,1,0,0.0,2,0
14081,3515,"Pacheco, Kendra",4,Business,1.388887958,1,0,0.0,0.0,0,0,0.0,3,1
14085,3516,"Kerr, Rhaine",4,Science,0.347785192,0,0,0.0,0.0,1,0,0.0,3,1
14089,3517,"al-Bari, Rida",4,Humanities,3.031194486,0,0,0.0,0.0,1,0,0.0,3,0
14093,3518,"Evans, Erin",3,Science,2.725878909,0,0,0.0,1.0,1,0,0.0,2,0
14097,3519,"Lombardi, Derion",4,Business,2.777954853,0,0,0.0,0.0,1,0,0.0,3,1
14101,3520,"Travis, Landon",1,Science,2.690010619,0,0,0.0,0.0,1,0,0.0,1,0
14105,3521,"Harris, Andre",3,Business,3.259486915,0,1,0.325139502,0.0,0,0,0.0,2,0
14109,3522,"Cloud, Forest Green",4,Other,1.855632923,0,1,1.365930203,0.0,0,0,0.0,3,0
14113,3523,"Valdez, Nathaniel",5,Business,2.705568714,0,1,6.633750291,0.0,1,0,0.0,3,0
14117,3524,"Chavez, Brittany",3,Other,3.37141262,0,1,4.476403091,0.0,0,0,0.0,2,0
14121,3525,"Miracle, Tyler",3,Other,1.949147146,1,0,0.0,1.0,0,0,0.0,2,1
14125,3526,"Herrera, Cadin",3,Business,1.916113395,1,0,0.0,1.0,1,0,0.0,2,0
14129,3527,"Smith, Daniel",1,Science,2.023043936,0,1,7.768385917,1.0,1,0,0.0,1,0
14133,3528,"Mose, Kenneth",2,Other,0.803110407,0,0,0.0,1.0,1,0,0.0,1,0
14137,3529,"Brock, Edward",5,Humanities,2.580313586,0,1,0.037354108,0.0,0,0,0.0,3,0
14141,3530,"Stebbins, Kenneth",2,Other,1.541629314,0,0,0.0,1.0,1,0,0.0,1,0
14145,3531,"Fukushima, Trinh",1,Business,2.78573498,0,0,0.0,0.0,0,0,0.0,1,0
14149,3532,"el-Galla, Laaiqa",4,Business,2.150260324,0,0,0.0,1.0,0,0,0.0,3,0
14153,3533,"Herman, Wyatt",3,Science,1.230832298,0,0,0.0,,1,0,0.0,2,0
14154,3534,"Canas, Coral",5,Business,2.909841045,0,0,0.0,0.0,1,648,956.1272455,3,0
14161,3535,"Roberts, Jessica",2,Humanities,3.248866295,1,0,0.0,0.0,1,0,0.0,1,0
14165,3536,"Grubbs, Brian",4,Other,1.650013492,0,1,2.809376973,,1,0,0.0,3,0
14166,3537,"Rutter, Bria",4,Business,1.02273339,1,1,4.208094265,0.0,0,649,2417.348922,3,0
14173,3538,"Chen, Gookjin",5,Science,2.815486703,0,0,0.0,1.0,1,0,0.0,3,0
14177,3539,"Melliadis, Alonzo",2,Science,2.911101039,0,0,0.0,0.0,1,0,0.0,1,1
14181,3540,"Newman, Jaime",5,Business,3.005024363,0,0,0.0,0.0,1,0,0.0,3,1
14185,3541,"Bradbury, Danielle",1,Science,3.122189289,0,1,4.697616547,1.0,1,0,0.0,1,0
14189,3542,"Apodaca, Jose",5,Humanities,2.291837099,1,1,0.581166768,0.0,1,0,0.0,3,1
14193,3543,"Ferrell, Aundreia",4,Business,3.468524527,0,0,0.0,0.0,0,0,0.0,3,0
14194,3544,"Red, Matthew",1,Other,2.729682213,0,1,7.811384238,1.0,1,650,574.1409704,1,1
14201,3545,"Ashby, Tracee",1,Humanities,2.595826059,0,1,2.523937328,0.0,1,0,0.0,1,1
14205,3546,"Salinas, Monica",1,Science,3.128402496,0,1,0.254509546,0.0,0,0,0.0,1,0
14209,3547,"Som, Kimberly",2,Humanities,3.189412352,0,1,2.46626118,1.0,0,0,0.0,1,0
14213,3548,"Koch, Nathaniel",4,Humanities,3.615830147,0,1,1.153074767,0.0,0,0,0.0,3,0
14217,3549,"Zahn, Daianaira",2,Humanities,2.375981237,0,0,0.0,1.0,1,0,0.0,1,0
14221,3550,"Kilthau, Janaylee",3,Science,1.030556423,0,0,0.0,0.0,1,0,0.0,2,1
14225,3551,"Mccoy, Noemi",3,Business,2.368554485,0,0,0.0,0.0,1,0,0.0,2,0
14226,3552,"Quintana, Erick",2,Other,2.954526859,1,0,0.0,0.0,0,651,3097.154143,1,0
14233,3553,"Holloway, Kaitlyn",3,Business,3.223278743,0,0,0.0,0.0,1,0,0.0,2,0
14237,3554,"Oster, Emilio",4,Science,1.267329778,0,0,0.0,0.0,1,0,0.0,3,0
14241,3555,"al-Basa, Tamanna",3,Other,0.862917791,1,0,0.0,0.0,1,0,0.0,2,0
14242,3556,"Heinz, Candra",4,Humanities,2.03692735,0,0,0.0,1.0,1,652,924.0900654,3,0
14249,3557,"Edgar, Haley",4,Science,2.479601129,1,1,1.792554054,1.0,0,0,0.0,3,1
14253,3558,"Meyers, Michael",3,Humanities,3.478818958,0,1,0.396006253,1.0,1,0,0.0,2,0
14257,3559,"Thede, Ashlyn",2,Science,3.126660414,0,0,0.0,1.0,1,0,0.0,1,0
14261,3560,"Roberts, Rachel",4,Other,2.158063711,0,0,0.0,1.0,0,0,0.0,3,1
14265,3561,"Steele, Kaleb",2,Humanities,2.574149353,0,0,0.0,,1,0,0.0,1,0
14269,3562,"Krantz, Brittany",3,Business,1.592822977,1,1,0.808424743,1.0,1,0,0.0,2,0
14273,3563,"Anderson, Chelsea",4,Humanities,3.273662426,0,0,0.0,0.0,1,0,0.0,3,0
14277,3564,"Ashurst, John",4,Humanities,3.092382788,0,1,0.062469864,1.0,1,0,0.0,3,0
14281,3565,"Darbin, Ken",1,Other,2.565626287,1,0,0.0,1.0,1,0,0.0,1,0
14282,3566,"Bruski, Dawn",1,Other,2.368342494,0,0,0.0,,1,653,857.214113,1,0
14289,3567,"al-Gaber,  Saalih",4,Humanities,2.894316242,0,0,0.0,,1,0,0.0,3,0
14293,3568,"Lee-Williams, Darren",4,Business,0.937898533,0,0,0.0,0.0,1,0,0.0,3,0
14297,3569,"el-Shah, Mudrika",2,Humanities,1.322855483,0,1,1.179769477,0.0,1,0,0.0,1,0
14301,3570,"Esselman, Andrew",1,Business,1.951350674,0,1,1.059762789,1.0,1,0,0.0,1,0
14302,3571,"el-Salik, Mu'hsina",3,Humanities,1.623511991,1,0,0.0,0.0,1,654,386.5890234,2,0
14309,3572,"Oltmanns, Mareena",3,Humanities,3.245057034,0,1,1.684728712,0.0,1,0,0.0,2,0
14313,3573,"Dearry, Shaylene",3,Business,1.845201366,0,0,0.0,0.0,1,0,0.0,2,0
14317,3574,"Deveyra, Akshitsinh",3,Science,1.327962969,1,0,0.0,1.0,1,0,0.0,2,0
14321,3575,"Kessler, Caitlin",1,Humanities,2.074154092,0,0,0.0,0.0,1,0,0.0,1,0
14325,3576,"al-Rahim, Tawheeda",2,Science,2.149853199,0,0,0.0,0.0,1,0,0.0,1,0
14326,3577,"Boyd, Dallas",3,Humanities,2.537062989,0,1,1.476631397,0.0,1,656,647.6298133,2,0
14333,3578,"Romero, Dallen",5,Science,2.738863394,1,0,0.0,0.0,1,0,0.0,3,1
14337,3579,"al-Dib, Khulood",5,Humanities,1.402813662,0,0,0.0,,1,0,0.0,3,1
14341,3580,"Enciso, Tayler",4,Science,1.781400039,0,1,10.6687998,1.0,1,0,0.0,3,0
14345,3581,"Allen, Dallas",5,Other,2.881521882,0,1,4.027811403,1.0,1,0,0.0,3,0
14349,3582,"Daniels-Hill, Jeffrey",3,Humanities,2.706378345,0,1,0.305933073,0.0,1,0,0.0,2,0
14353,3583,"Tercero, German",4,Science,1.352304953,0,0,0.0,1.0,1,0,0.0,3,0
14357,3584,"Hoel, Jessica",4,Business,1.270135915,0,0,0.0,0.0,0,0,0.0,3,0
14361,3585,"Coleman, Krushun",1,Other,2.41161002,0,0,0.0,,1,0,0.0,1,0
14365,3586,"Kanherkar, Mackenzie",3,Business,1.305407627,0,1,1.750923362,1.0,1,0,0.0,2,1
14369,3587,"Badback, Ashley",1,Other,2.528977408,0,1,3.361092619,1.0,0,0,0.0,1,0
14373,3588,"Begay-Watson, Scarlett",5,Business,1.577956981,0,1,5.294686183,1.0,1,0,0.0,3,0
14377,3589,"Johnson, Sheridan",5,Other,2.970946325,0,0,0.0,,0,0,0.0,3,1
14381,3590,"Bird, Austyn",3,Other,2.867817425,0,0,0.0,0.0,0,0,0.0,2,0
14385,3591,"Le, Byung",4,Science,3.549626755,1,1,3.77112484,0.0,1,0,0.0,3,0
14386,3592,"Jefferson, Ashlyn",1,Humanities,3.829298422,0,0,0.0,1.0,1,658,463.0420496,1,0
14393,3593,"Phare, Vanessa",3,Humanities,0.947575513,0,0,0.0,1.0,1,0,0.0,2,0
14397,3594,"Wong, Angelina",2,Other,2.46005818,1,0,0.0,0.0,0,0,0.0,1,0
14401,3595,"Lujan Hernandez, Cristobal",3,Business,1.563659183,0,0,0.0,0.0,1,0,0.0,2,0
14405,3596,"Mannings, Kyle",5,Other,0.705699139,0,0,0.0,0.0,1,0,0.0,3,0
14409,3597,"Henderson-Hayes, T'Aunsanae",4,Business,2.708893408,0,0,0.0,1.0,1,0,0.0,3,0
14413,3598,"Ortega, Alexis",1,Science,1.899454727,0,0,0.0,1.0,1,0,0.0,1,0
14417,3599,"Rojo-Burciaga, Endi",2,Humanities,3.169314653,0,0,0.0,1.0,1,0,0.0,1,0
14421,3600,"Pham, Runcai",2,Science,1.666162729,0,0,0.0,0.0,1,0,0.0,1,0
14425,3601,"Miles, Marisa",1,Other,2.319636388,0,1,4.920006845,0.0,0,0,0.0,1,0
14429,3602,"al-Abood, Mu,Aawiya",4,Humanities,2.895932316,0,0,0.0,0.0,1,0,0.0,3,0
14433,3603,"Healy, Hankyu",2,Humanities,1.996668005,0,0,0.0,0.0,0,0,0.0,1,0
14437,3604,"Moin, Huyen",2,Other,2.114137166,1,0,0.0,0.0,0,0,0.0,1,0
14442,3605,"Beach, Alton",2,Business,0.785671248,1,1,1.274173287,0.0,0,0,0.0,1,1
14446,3606,"Maes, Adrian",4,Humanities,2.130335689,0,0,0.0,0.0,1,0,0.0,3,0
14450,3607,"Young, Jocelyn",2,Science,2.033135729,0,0,0.0,0.0,0,0,0.0,1,0
14454,3608,"Padilla, Mariah",3,Science,1.822555452,0,1,0.269388219,0.0,1,0,0.0,2,0
14455,3609,"el-Omar, Sameera",3,Business,3.69002007,0,0,0.0,0.0,1,662,492.2646306,2,0
14459,3610,"Fick-Cimino, Randy",4,Humanities,0.83781504,1,1,0.819538016,0.0,1,663,3410.134503,3,0
14464,3611,"Tree, Brittany",3,Science,0.54285566,1,0,0.0,0.0,1,665,450.6354336,2,0
14470,3612,"Futrell, Dakota",3,Humanities,2.170746806,1,1,12.09614485,1.0,0,0,0.0,2,0
14474,3613,"Palmer, Mahogany",5,Humanities,3.302295114,1,1,7.396307982,0.0,1,0,0.0,3,0
14478,3614,"Beverly, Kheyanna",3,Other,3.803314739,0,1,4.703541078,1.0,0,0,0.0,2,0
14482,3615,"Davis, Meagan",2,Business,1.924129426,0,1,6.963415838,1.0,1,0,0.0,1,0
14486,3616,"al-Moustafa, Hiba",3,Business,2.153690649,1,0,0.0,,1,0,0.0,2,1
14490,3617,"Arreola, Jeremy",4,Other,3.153568961,0,0,0.0,0.0,1,0,0.0,3,0
14494,3618,"Heath Jr, Shalamar",1,Business,2.967948079,0,0,0.0,0.0,0,0,0.0,1,0
14498,3619,"Ogle, Cody",1,Science,1.808660036,0,1,2.536063865,0.0,0,0,0.0,1,0
14502,3620,"el-Karam, Mahfooz",1,Business,1.518231018,0,1,0.398823479,0.0,1,0,0.0,1,0
14506,3621,"Smith, Hannah",2,Humanities,2.702513917,1,0,0.0,1.0,0,0,0.0,1,0
14510,3622,"Fabio, Chaerin",1,Business,0.683811406,0,0,0.0,0.0,1,0,0.0,1,0
14514,3623,"Herndon, Trevon",1,Humanities,0.905831134,0,0,0.0,0.0,0,0,0.0,1,0
14518,3624,"Price, Andrew",3,Business,1.29845188,0,0,0.0,,1,0,0.0,2,0
14522,3625,"Clemons, Jiair",2,Humanities,3.719469384,0,1,6.295262862,1.0,1,0,0.0,1,0
14526,3626,"Richardson, Duaine",1,Humanities,3.64232876,0,1,1.384046423,0.0,0,0,0.0,1,0
14530,3627,"Walter, Jacob",2,Science,2.934363455,0,1,12.96770473,0.0,1,0,0.0,1,0
14534,3628,"Brink, Jazmine",4,Other,0.718806741,0,0,0.0,1.0,0,0,0.0,3,0
14538,3629,"Green, Olivia",5,Science,1.273050565,0,0,0.0,0.0,1,0,0.0,3,1
14542,3630,"Watson, Tyler",1,Humanities,2.641296972,0,1,0.685691874,0.0,0,0,0.0,1,0
14546,3631,"Pak, Lauren",1,Science,1.389308064,1,0,0.0,1.0,1,0,0.0,1,0
14550,3632,"Johnson, Cody",3,Humanities,1.228418476,0,1,11.28632826,0.0,0,0,0.0,2,0
14554,3633,"Roberts, Connor",4,Business,2.383566992,0,0,0.0,1.0,0,0,0.0,3,0
14558,3634,"Stufflebean, Steven",4,Humanities,2.573752443,1,0,0.0,1.0,0,0,0.0,3,0
14562,3635,"Caster, Rockelle",2,Science,3.680946187,0,0,0.0,0.0,1,0,0.0,1,0
14566,3636,"Ruyak, Jana",3,Business,2.836578001,0,0,0.0,0.0,1,0,0.0,2,0
14567,3637,"Martinez, Lucero",2,Other,1.900754025,0,0,0.0,0.0,0,667,1295.895043,1,0
14574,3638,"Jennings, Timera",1,Other,3.05321404,0,0,0.0,1.0,1,0,0.0,1,0
14578,3639,"el-Hatem, Haajara",3,Science,3.84676918,0,0,0.0,0.0,1,0,0.0,2,0
14582,3640,"Sisneros, Ty",1,Business,2.631726118,0,0,0.0,1.0,0,0,0.0,1,0
14586,3641,"Aouthabachi, Domenic",1,Humanities,2.407965206,0,0,0.0,0.0,1,0,0.0,1,0
14590,3642,"Bentley, Harley",2,Business,2.751934142,1,0,0.0,0.0,1,0,0.0,1,0
14594,3643,"el-Shahin, Abdul Baasid",3,Science,0.980031558,0,0,0.0,0.0,0,0,0.0,2,1
14598,3644,"Sargent, Bryan",4,Business,0.472199935,0,1,0.92225289,1.0,1,0,0.0,3,0
14602,3645,"el-Moradi, Sirajuddeen",1,Science,0.918868081,0,1,7.538783148,1.0,1,0,0.0,1,0
14606,3646,"Cook, Mackenzie",2,Humanities,1.467708232,0,0,0.0,0.0,0,0,0.0,1,0
14610,3647,"Tsinnijinnie, Dustin",5,Science,1.912127289,0,0,0.0,1.0,0,0,0.0,3,0
